  -1.775003E+001   8.139564E-161   8.136323E-161   8.090040E-161   1.641822E-162   5.013913E-162   3.069496E-164
  -1.774635E+001   1.282960E-160   1.282449E-160   1.275154E-160   2.587746E-162   7.902846E-162   4.828216E-164
  -1.774266E+001   1.706965E-160   1.706285E-160   1.696579E-160   3.442890E-162   1.051458E-161   6.415789E-164
  -1.773898E+001   2.029175E-160   2.028367E-160   2.016829E-160   4.092705E-162   1.249926E-161   7.619481E-164
  -1.773529E+001   2.192794E-160   2.191921E-160   2.179452E-160   4.422642E-162   1.350705E-161   8.226562E-164
  -1.773161E+001   2.141025E-160   2.140173E-160   2.127999E-160   4.318151E-162   1.318810E-161   8.024300E-164
  -1.772792E+001   1.817073E-160   1.816349E-160   1.806017E-160   3.664683E-162   1.119255E-161   6.799962E-164
  -1.772424E+001   1.164139E-160   1.163676E-160   1.157056E-160   2.347689E-162   7.170552E-162   4.340818E-164
  -1.772055E+001   1.254287E-161   1.253788E-161   1.246655E-161   2.526199E-163   7.722671E-163   4.341361E-165
  -1.771687E+001  -1.323045E-160  -1.322518E-160  -1.314995E-160  -2.668833E-162  -8.149989E-162  -5.003007E-164
  -1.771319E+001  -3.028574E-160  -3.027368E-160  -3.010147E-160  -6.108598E-162  -1.865551E-161  -1.139005E-163
  -1.770950E+001  -4.779234E-160  -4.777331E-160  -4.750156E-160  -9.639283E-162  -2.943892E-161  -1.793554E-163
  -1.770582E+001  -6.363059E-160  -6.360525E-160  -6.324344E-160  -1.283341E-161  -3.919460E-161  -2.384792E-163
  -1.770213E+001  -7.568080E-160  -7.565067E-160  -7.522034E-160  -1.526349E-161  -4.661692E-161  -2.833565E-163
  -1.769845E+001  -8.182332E-160  -8.179075E-160  -8.132548E-160  -1.650205E-161  -5.040024E-161  -3.060719E-163
  -1.769476E+001  -7.993847E-160  -7.990664E-160  -7.945210E-160  -1.612161E-161  -4.923895E-161  -2.987100E-163
  -1.769108E+001  -6.790657E-160  -6.787954E-160  -6.749341E-160  -1.369469E-161  -4.182740E-161  -2.533554E-163
  -1.768739E+001  -4.360796E-160  -4.359060E-160  -4.334264E-160  -8.793803E-162  -2.685998E-161  -1.620926E-163
  -1.768371E+001  -4.922968E-161  -4.921008E-161  -4.893014E-161  -9.914785E-163  -3.031050E-162  -1.700617E-164
  -1.768002E+001   4.906459E-160   4.904506E-160   4.876607E-160   9.896797E-162   3.022347E-161   1.850602E-163
  -1.767634E+001   1.126864E-159   1.126415E-159   1.120007E-159   2.272754E-161   6.941179E-161   4.226036E-163
  -1.767265E+001   1.780335E-159   1.779626E-159   1.769503E-159   3.590584E-161   1.096625E-160   6.661788E-163
  -1.766897E+001   2.371953E-159   2.371009E-159   2.357521E-159   4.783641E-161   1.461030E-160   8.863374E-163
  -1.766528E+001   2.822610E-159   2.821486E-159   2.805437E-159   5.692397E-161   1.738606E-160   1.053631E-162
  -1.766160E+001   3.053200E-159   3.051984E-159   3.034623E-159   6.157323E-161   1.880629E-160   1.138611E-162
  -1.765791E+001   2.984615E-159   2.983426E-159   2.966455E-159   6.018890E-161   1.838373E-160   1.111829E-162
  -1.765423E+001   2.537748E-159   2.536737E-159   2.522307E-159   5.117571E-161   1.563111E-160   9.438370E-163
  -1.765054E+001   1.633491E-159   1.632841E-159   1.623553E-159   3.293837E-161   1.006117E-160   6.051860E-163
  -1.764686E+001   1.927391E-160   1.926623E-160   1.915663E-160   3.881586E-162   1.186672E-161   6.642771E-164
  -1.764317E+001  -1.819477E-159  -1.818753E-159  -1.808407E-159  -3.669880E-161  -1.120769E-160  -6.844407E-163
  -1.763949E+001  -4.192767E-159  -4.191098E-159  -4.167257E-159  -8.455876E-161  -2.582589E-160  -1.567787E-162
  -1.763580E+001  -6.631981E-159  -6.629340E-159  -6.591629E-159  -1.337466E-160  -4.085000E-160  -2.474080E-162
  -1.763212E+001  -8.841885E-159  -8.838365E-159  -8.788089E-159  -1.783089E-160  -5.446157E-160  -3.293773E-162
  -1.762843E+001  -1.052725E-158  -1.052306E-158  -1.046320E-158  -2.122924E-160  -6.484217E-160  -3.917322E-162
